,LineId,Date,Timestamp,EventCode,MessageType,Action,Delim,Content,EventId,EventTemplate,Key_0,Val_0,Key_1,Val_1,Key_2,Val_2,Key_3,Val_3
0,1,2019-08-23,22:20:31.632,9,INFO,armada.handlers.lock,[-],Acquiring lock[00m,e6ba2d2e,Acquiring lock[00m,Acquiring lock,None,NotPresent,None,NotPresent,None,NotPresent,None
1,2,2019-08-23,22:20:33.317,9,INFO,armada.handlers.lock,[-],"Lock Custom Resource Definition not found, creating now[00m",6254d2d3,Lock Custom Resource Definition not found creating now[00m,Lock Custom Resource Definition not found creating now,None,NotPresent,None,NotPresent,None,NotPresent,None
2,3,2019-08-23,22:20:33.345,9,INFO,armada.handlers.lock,[-],"Lock Custom Resource Definition not found, creating now[00m",6254d2d3,Lock Custom Resource Definition not found creating now[00m,Lock Custom Resource Definition not found creating now,None,NotPresent,None,NotPresent,None,NotPresent,None
3,4,2019-08-23,22:20:33.543,9,INFO,armada.handlers.armada,[-],Performing pre-flight operations.[00m,de8c83c6,Performing pre-flight operations.[00m,Performing pre-flight operations.,None,NotPresent,None,NotPresent,None,NotPresent,None
4,5,2019-08-23,22:20:33.543,9,INFO,armada.handlers.armada,[-],Cloning repo: https://opendev.org/openstack/openstack-helm-infra from branch: bc20c6c8b6de08659be7e469388fe2f6ac231dd1[00m,18176b12,Cloning repo https <*> from branch <*>,Cloning repo https ,opendev.org/openstack/openstack-helm-infra, from branch ,bc20c6c8b6de08659be7e469388fe2f6ac231dd1,Not Present,None,NotPresent,None
5,6,2019-08-23,22:20:37.871,9,INFO,armada.handlers.armada,[-],Cloning repo: https://opendev.org/airship/promenade from branch: 89f9842b2ec428709a05fd0a8d4cd1796043375d[00m,18176b12,Cloning repo https <*> from branch <*>,Cloning repo https ,opendev.org/airship/promenade, from branch ,89f9842b2ec428709a05fd0a8d4cd1796043375d,Not Present,None,NotPresent,None
6,7,2019-08-23,22:20:41.460,9,INFO,armada.handlers.armada,[-],Cloning repo: https://opendev.org/openstack/openstack-helm from branch: 50c982eab03a0d04487479680c02f74bc6ef3e29[00m,18176b12,Cloning repo https <*> from branch <*>,Cloning repo https ,opendev.org/openstack/openstack-helm, from branch ,50c982eab03a0d04487479680c02f74bc6ef3e29,Not Present,None,NotPresent,None
7,8,2019-08-23,22:20:46.264,9,INFO,armada.handlers.armada,[-],Cloning repo: https://opendev.org/airship/divingbell from branch: d3b1a5c9852cd9454a21510b345a874414298d8e[00m,18176b12,Cloning repo https <*> from branch <*>,Cloning repo https ,opendev.org/airship/divingbell, from branch ,d3b1a5c9852cd9454a21510b345a874414298d8e,Not Present,None,NotPresent,None
8,9,2019-08-23,22:20:49.481,9,INFO,armada.handlers.armada,[-],Cloning repo: https://opendev.org/airship/armada from branch: b787c418e313208a406c3d609c801dcdef84b5d2[00m,18176b12,Cloning repo https <*> from branch <*>,Cloning repo https ,opendev.org/airship/armada, from branch ,b787c418e313208a406c3d609c801dcdef84b5d2,Not Present,None,NotPresent,None
9,10,2019-08-23,22:20:52.957,9,INFO,armada.handlers.armada,[-],Cloning repo: https://opendev.org/airship/deckhand from branch: a4850f8c4fc02dd1971282c6d9e4beb9cd5be320[00m,18176b12,Cloning repo https <*> from branch <*>,Cloning repo https ,opendev.org/airship/deckhand, from branch ,a4850f8c4fc02dd1971282c6d9e4beb9cd5be320,Not Present,None,NotPresent,None
10,11,2019-08-23,22:20:56.467,9,INFO,armada.handlers.armada,[-],Cloning repo: https://opendev.org/airship/maas from branch: 922db8aee15f978b9e58a9a2a1c0052febc41aa8[00m,18176b12,Cloning repo https <*> from branch <*>,Cloning repo https ,opendev.org/airship/maas, from branch ,922db8aee15f978b9e58a9a2a1c0052febc41aa8,Not Present,None,NotPresent,None
11,12,2019-08-23,22:20:59.647,9,INFO,armada.handlers.armada,[-],Cloning repo: https://opendev.org/airship/drydock from branch: e2bb7cb0f9dd4f65cf2bcd6db50b6c6fc2c7f1de[00m,18176b12,Cloning repo https <*> from branch <*>,Cloning repo https ,opendev.org/airship/drydock, from branch ,e2bb7cb0f9dd4f65cf2bcd6db50b6c6fc2c7f1de,Not Present,None,NotPresent,None
12,13,2019-08-23,22:21:03.131,9,INFO,armada.handlers.armada,[-],Cloning repo: https://opendev.org/airship/shipyard from branch: 1472a22dce698ea77f15b007906b263eef470f52[00m,18176b12,Cloning repo https <*> from branch <*>,Cloning repo https ,opendev.org/airship/shipyard, from branch ,1472a22dce698ea77f15b007906b263eef470f52,Not Present,None,NotPresent,None
13,14,2019-08-23,22:21:07.677,9,INFO,armada.handlers.armada,[-],"Processing ChartGroup: podsecuritypolicy (Cluster Pod Security Policy definitions), sequenced=False[00m",ae375d91,Processing ChartGroup <*> <*> sequenced False[00m,Processing ChartGroup ,"podsecuritypolicy (Cluster Pod Security Policy definitions),",Not Present,None, sequenced False,None,NotPresent,None
14,15,2019-08-23,22:21:07.678,9,INFO,armada.handlers.chart_deploy,[-],"[chart=podsecuritypolicy]: Processing Chart, release=airship-podsecuritypolicy[00m",6e4ad121,<*> Processing Chart release <*>,Not Present,chart=podsecuritypolicy, Processing Chart release ,airship-podsecuritypolicy,Not Present,None,NotPresent,None
15,16,2019-08-23,22:21:07.679,9,INFO,armada.handlers.chart_deploy,[-],"[chart=podsecuritypolicy]: known: [], release_name: airship-podsecuritypolicy[00m",f2579ce1,<*> known <*> release_name airship-podsecuritypolicy[00m,Not Present,chart=podsecuritypolicy, known ,"[],", release_name airship-podsecuritypolicy,None,NotPresent,None
16,17,2019-08-23,22:21:07.680,9,INFO,armada.handlers.wait,[-],"[chart=podsecuritypolicy]: No Chart timeout specified, using default: 900s[00m",b37030dc,<*> No Chart timeout specified using default 900s[00m,Not Present,chart=podsecuritypolicy, No Chart timeout specified using default 900s,None,NotPresent,None,NotPresent,None
17,18,2019-08-23,22:21:07.680,9,INFO,armada.handlers.chartbuilder,[-],[chart=podsecuritypolicy]: Building dependency chart osh-infra-helm-toolkit for release podsecuritypolicy.[00m,df5752f2,<*> Building dependency chart <*> for release <*>,Not Present,chart=podsecuritypolicy, Building dependency chart ,osh-infra-helm-toolkit, for release ,podsecuritypolicy.,Not Present,None
18,19,2019-08-23,22:21:07.689,9,INFO,armada.handlers.chart_deploy,[-],"[chart=podsecuritypolicy]: Installing release airship-podsecuritypolicy in namespace ucp, wait=True, timeout=900s[00m",f33ff38c,<*> Installing release <*> in namespace <*> wait True timeout <*>,Not Present,chart=podsecuritypolicy, Installing release ,airship-podsecuritypolicy, in namespace ,"ucp,", wait True timeout ,900s
19,20,2019-08-23,22:21:07.691,9,INFO,armada.handlers.tiller,[-],"[chart=podsecuritypolicy]: Helm install release: wait=True, timeout=900[00m",25462a05,<*> Helm install release wait <*> timeout <*>,Not Present,chart=podsecuritypolicy, Helm install release wait ,"True,", timeout ,900,Not Present,None
20,21,2019-08-23,22:21:10.389,9,INFO,armada.handlers.chart_deploy,[-],"[chart=podsecuritypolicy]: Install completed with results from Tiller: {'namespace': 'ucp', 'release': 'airship-podsecuritypolicy', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",fcf3f0a6,<*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,Not Present,chart=podsecuritypolicy, Install completed with results from Tiller {'namespace' ,"'ucp',", 'release' ,"'airship-podsecuritypolicy',", 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'},None
21,22,2019-08-23,22:21:10.389,9,INFO,armada.handlers.test,[-],[chart=podsecuritypolicy]: RUNNING: airship-podsecuritypolicy tests with timeout=300s[00m,099b2701,<*> RUNNING <*> tests with timeout 300s[00m,Not Present,chart=podsecuritypolicy, RUNNING ,airship-podsecuritypolicy, tests with timeout 300s,None,NotPresent,None
22,23,2019-08-23,22:21:10.389,9,INFO,armada.handlers.tiller,[-],"[chart=podsecuritypolicy]: Running Helm test: release=airship-podsecuritypolicy, timeout=300[00m",f26d9761,<*> Running Helm test release <*> timeout 300[00m,Not Present,chart=podsecuritypolicy, Running Helm test release ,"airship-podsecuritypolicy,", timeout 300,None,NotPresent,None
23,24,2019-08-23,22:21:10.393,9,INFO,armada.handlers.tiller,[-],[chart=podsecuritypolicy]: No Tests Found[00m,4787e737,<*> No Tests Found[00m,Not Present,chart=podsecuritypolicy, No Tests Found,None,NotPresent,None,NotPresent,None
24,25,2019-08-23,22:21:10.421,9,INFO,armada.handlers.test,[-],[chart=podsecuritypolicy]: PASSED: airship-podsecuritypolicy[00m,e166ad28,<*> PASSED airship-podsecuritypolicy[00m,Not Present,chart=podsecuritypolicy, PASSED airship-podsecuritypolicy,None,NotPresent,None,NotPresent,None
25,26,2019-08-23,22:21:10.422,9,INFO,armada.handlers.armada,[-],All Charts applied in ChartGroup podsecuritypolicy.[00m,eb9b2d5b,All Charts applied in ChartGroup <*>,All Charts applied in ChartGroup ,podsecuritypolicy.,Not Present,None,NotPresent,None,NotPresent,None
26,27,2019-08-23,22:21:10.422,9,INFO,armada.handlers.armada,[-],"Processing ChartGroup: kubernetes-proxy (Kubernetes proxy), sequenced=True[00m",c3e31dfd,Processing ChartGroup <*> <*> sequenced True[00m,Processing ChartGroup ,"kubernetes-proxy (Kubernetes proxy),",Not Present,None, sequenced True,None,NotPresent,None
27,28,2019-08-23,22:21:10.422,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-proxy]: Processing Chart, release=airship-kubernetes-proxy[00m",6e4ad121,<*> Processing Chart release <*>,Not Present,chart=kubernetes-proxy, Processing Chart release ,airship-kubernetes-proxy,Not Present,None,NotPresent,None
28,29,2019-08-23,22:21:10.422,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-proxy]: known: [], release_name: airship-kubernetes-proxy[00m",4b29562c,<*> known <*> release_name airship-kubernetes-proxy[00m,Not Present,chart=kubernetes-proxy, known ,"[],", release_name airship-kubernetes-proxy,None,NotPresent,None
29,30,2019-08-23,22:21:10.422,9,INFO,armada.handlers.chartbuilder,[-],[chart=kubernetes-proxy]: Building dependency chart kubernetes-proxy-htk for release kubernetes-proxy.[00m,df5752f2,<*> Building dependency chart <*> for release <*>,Not Present,chart=kubernetes-proxy, Building dependency chart ,kubernetes-proxy-htk, for release ,kubernetes-proxy.,Not Present,None
30,31,2019-08-23,22:21:10.431,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-proxy]: Installing release airship-kubernetes-proxy in namespace kube-system, wait=True, timeout=600s[00m",f33ff38c,<*> Installing release <*> in namespace <*> wait True timeout <*>,Not Present,chart=kubernetes-proxy, Installing release ,airship-kubernetes-proxy, in namespace ,"kube-system,", wait True timeout ,600s
31,32,2019-08-23,22:21:10.433,9,INFO,armada.handlers.tiller,[-],"[chart=kubernetes-proxy]: Helm install release: wait=True, timeout=600[00m",25462a05,<*> Helm install release wait <*> timeout <*>,Not Present,chart=kubernetes-proxy, Helm install release wait ,"True,", timeout ,600,Not Present,None
32,33,2019-08-23,22:21:34.565,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-proxy]: Install completed with results from Tiller: {'namespace': 'kube-system', 'release': 'airship-kubernetes-proxy', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",fcf3f0a6,<*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,Not Present,chart=kubernetes-proxy, Install completed with results from Tiller {'namespace' ,"'kube-system',", 'release' ,"'airship-kubernetes-proxy',", 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'},None
33,34,2019-08-23,22:21:34.565,9,INFO,armada.handlers.wait,[-],"[chart=kubernetes-proxy]: Waiting for resource type=job, namespace=kube-system labels=release_group=airship-kubernetes-proxy required=False for 576s[00m",c7ea320d,<*> Waiting for resource type <*> namespace kube-system labels release_group <*> required <*> for 576s[00m,Not Present,chart=kubernetes-proxy, Waiting for resource type ,"job,", namespace kube-system labels release_group ,airship-kubernetes-proxy, required ,False
34,35,2019-08-23,22:21:34.576,9,INFO,armada.handlers.wait,[-],"[chart=kubernetes-proxy]: Waiting for resource type=pod, namespace=kube-system labels=release_group=airship-kubernetes-proxy required=True for 576s[00m",c7ea320d,<*> Waiting for resource type <*> namespace kube-system labels release_group <*> required <*> for 576s[00m,Not Present,chart=kubernetes-proxy, Waiting for resource type ,"pod,", namespace kube-system labels release_group ,airship-kubernetes-proxy, required ,True
35,36,2019-08-23,22:21:34.590,9,INFO,armada.handlers.test,[-],[chart=kubernetes-proxy]: RUNNING: airship-kubernetes-proxy tests with timeout=300s[00m,099b2701,<*> RUNNING <*> tests with timeout 300s[00m,Not Present,chart=kubernetes-proxy, RUNNING ,airship-kubernetes-proxy, tests with timeout 300s,None,NotPresent,None
36,37,2019-08-23,22:21:34.594,9,INFO,armada.handlers.tiller,[-],"[chart=kubernetes-proxy]: Running Helm test: release=airship-kubernetes-proxy, timeout=300[00m",f26d9761,<*> Running Helm test release <*> timeout 300[00m,Not Present,chart=kubernetes-proxy, Running Helm test release ,"airship-kubernetes-proxy,", timeout 300,None,NotPresent,None
37,38,2019-08-23,22:21:34.599,9,INFO,armada.handlers.tiller,[-],[chart=kubernetes-proxy]: No Tests Found[00m,4787e737,<*> No Tests Found[00m,Not Present,chart=kubernetes-proxy, No Tests Found,None,NotPresent,None,NotPresent,None
38,39,2019-08-23,22:21:34.655,9,INFO,armada.handlers.test,[-],[chart=kubernetes-proxy]: PASSED: airship-kubernetes-proxy[00m,ba7ef3b8,<*> PASSED airship-kubernetes-proxy[00m,Not Present,chart=kubernetes-proxy, PASSED airship-kubernetes-proxy,None,NotPresent,None,NotPresent,None
39,40,2019-08-23,22:21:34.656,9,INFO,armada.handlers.armada,[-],All Charts applied in ChartGroup kubernetes-proxy.[00m,eb9b2d5b,All Charts applied in ChartGroup <*>,All Charts applied in ChartGroup ,kubernetes-proxy.,Not Present,None,NotPresent,None,NotPresent,None
40,41,2019-08-23,22:21:34.656,9,INFO,armada.handlers.armada,[-],"Processing ChartGroup: kubernetes-container-networking (Container networking via Calico), sequenced=True[00m",c3e31dfd,Processing ChartGroup <*> <*> sequenced True[00m,Processing ChartGroup ,"kubernetes-container-networking (Container networking via Calico),",Not Present,None, sequenced True,None,NotPresent,None
41,42,2019-08-23,22:21:34.656,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-calico-etcd]: Processing Chart, release=airship-kubernetes-calico-etcd[00m",6e4ad121,<*> Processing Chart release <*>,Not Present,chart=kubernetes-calico-etcd, Processing Chart release ,airship-kubernetes-calico-etcd,Not Present,None,NotPresent,None
42,43,2019-08-23,22:21:34.656,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-calico-etcd]: known: [], release_name: airship-kubernetes-calico-etcd[00m",5ef12a9d,<*> known <*> release_name airship-kubernetes-calico-etcd[00m,Not Present,chart=kubernetes-calico-etcd, known ,"[],", release_name airship-kubernetes-calico-etcd,None,NotPresent,None
43,44,2019-08-23,22:21:34.656,9,INFO,armada.handlers.chartbuilder,[-],[chart=kubernetes-calico-etcd]: Building dependency chart kubernetes-calico-etcd-htk for release kubernetes-calico-etcd.[00m,df5752f2,<*> Building dependency chart <*> for release <*>,Not Present,chart=kubernetes-calico-etcd, Building dependency chart ,kubernetes-calico-etcd-htk, for release ,kubernetes-calico-etcd.,Not Present,None
44,45,2019-08-23,22:21:34.665,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-calico-etcd]: Installing release airship-kubernetes-calico-etcd in namespace kube-system, wait=True, timeout=600s[00m",f33ff38c,<*> Installing release <*> in namespace <*> wait True timeout <*>,Not Present,chart=kubernetes-calico-etcd, Installing release ,airship-kubernetes-calico-etcd, in namespace ,"kube-system,", wait True timeout ,600s
45,46,2019-08-23,22:21:34.689,9,INFO,armada.handlers.tiller,[-],"[chart=kubernetes-calico-etcd]: Helm install release: wait=True, timeout=600[00m",25462a05,<*> Helm install release wait <*> timeout <*>,Not Present,chart=kubernetes-calico-etcd, Helm install release wait ,"True,", timeout ,600,Not Present,None
46,47,2019-08-23,22:21:58.980,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-calico-etcd]: Install completed with results from Tiller: {'namespace': 'kube-system', 'release': 'airship-kubernetes-calico-etcd', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",fcf3f0a6,<*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,Not Present,chart=kubernetes-calico-etcd, Install completed with results from Tiller {'namespace' ,"'kube-system',", 'release' ,"'airship-kubernetes-calico-etcd',", 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'},None
47,48,2019-08-23,22:21:58.981,9,INFO,armada.handlers.wait,[-],"[chart=kubernetes-calico-etcd]: Waiting for resource type=job, namespace=kube-system labels=release_group=airship-kubernetes-calico-etcd required=False for 576s[00m",c7ea320d,<*> Waiting for resource type <*> namespace kube-system labels release_group <*> required <*> for 576s[00m,Not Present,chart=kubernetes-calico-etcd, Waiting for resource type ,"job,", namespace kube-system labels release_group ,airship-kubernetes-calico-etcd, required ,False
48,49,2019-08-23,22:21:58.983,9,INFO,armada.handlers.wait,[-],"[chart=kubernetes-calico-etcd]: Waiting for resource type=pod, namespace=kube-system labels=release_group=airship-kubernetes-calico-etcd required=True for 576s[00m",c7ea320d,<*> Waiting for resource type <*> namespace kube-system labels release_group <*> required <*> for 576s[00m,Not Present,chart=kubernetes-calico-etcd, Waiting for resource type ,"pod,", namespace kube-system labels release_group ,airship-kubernetes-calico-etcd, required ,True
49,50,2019-08-23,22:21:58.989,9,INFO,armada.handlers.test,[-],[chart=kubernetes-calico-etcd]: RUNNING: airship-kubernetes-calico-etcd tests with timeout=300s[00m,099b2701,<*> RUNNING <*> tests with timeout 300s[00m,Not Present,chart=kubernetes-calico-etcd, RUNNING ,airship-kubernetes-calico-etcd, tests with timeout 300s,None,NotPresent,None
50,51,2019-08-23,22:21:58.995,9,INFO,armada.handlers.tiller,[-],"[chart=kubernetes-calico-etcd]: Running Helm test: release=airship-kubernetes-calico-etcd, timeout=300[00m",f26d9761,<*> Running Helm test release <*> timeout 300[00m,Not Present,chart=kubernetes-calico-etcd, Running Helm test release ,"airship-kubernetes-calico-etcd,", timeout 300,None,NotPresent,None
51,52,2019-08-23,22:21:59.003,9,INFO,armada.handlers.tiller,[-],[chart=kubernetes-calico-etcd]: RUNNING: airship-kubernetes-calico-etcd-etcd-test[00m,2f4218ac,<*> RUNNING airship-kubernetes-calico-etcd-etcd-test[00m,Not Present,chart=kubernetes-calico-etcd, RUNNING airship-kubernetes-calico-etcd-etcd-test,None,NotPresent,None,NotPresent,None
52,53,2019-08-23,22:22:01.719,9,INFO,armada.handlers.tiller,[-],[chart=kubernetes-calico-etcd]: PASSED: airship-kubernetes-calico-etcd-etcd-test[00m,107900a0,<*> PASSED airship-kubernetes-calico-etcd-etcd-test[00m,Not Present,chart=kubernetes-calico-etcd, PASSED airship-kubernetes-calico-etcd-etcd-test,None,NotPresent,None,NotPresent,None
53,54,2019-08-23,22:22:01.801,9,INFO,armada.handlers.test,[-],[chart=kubernetes-calico-etcd]: PASSED: airship-kubernetes-calico-etcd[00m,8005993c,<*> PASSED airship-kubernetes-calico-etcd[00m,Not Present,chart=kubernetes-calico-etcd, PASSED airship-kubernetes-calico-etcd,None,NotPresent,None,NotPresent,None
54,55,2019-08-23,22:22:01.801,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-calico]: Processing Chart, release=airship-kubernetes-calico[00m",6e4ad121,<*> Processing Chart release <*>,Not Present,chart=kubernetes-calico, Processing Chart release ,airship-kubernetes-calico,Not Present,None,NotPresent,None
55,56,2019-08-23,22:22:01.801,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-calico]: known: [], release_name: airship-kubernetes-calico[00m",1cf3eb93,<*> known <*> release_name airship-kubernetes-calico[00m,Not Present,chart=kubernetes-calico, known ,"[],", release_name airship-kubernetes-calico,None,NotPresent,None
56,57,2019-08-23,22:22:01.801,9,INFO,armada.handlers.chartbuilder,[-],[chart=kubernetes-calico]: Building dependency chart calico-htk for release kubernetes-calico.[00m,df5752f2,<*> Building dependency chart <*> for release <*>,Not Present,chart=kubernetes-calico, Building dependency chart ,calico-htk, for release ,kubernetes-calico.,Not Present,None
57,58,2019-08-23,22:22:01.811,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-calico]: Installing release airship-kubernetes-calico in namespace kube-system, wait=True, timeout=600s[00m",f33ff38c,<*> Installing release <*> in namespace <*> wait True timeout <*>,Not Present,chart=kubernetes-calico, Installing release ,airship-kubernetes-calico, in namespace ,"kube-system,", wait True timeout ,600s
58,59,2019-08-23,22:22:01.818,9,INFO,armada.handlers.tiller,[-],"[chart=kubernetes-calico]: Helm install release: wait=True, timeout=600[00m",25462a05,<*> Helm install release wait <*> timeout <*>,Not Present,chart=kubernetes-calico, Helm install release wait ,"True,", timeout ,600,Not Present,None
59,60,2019-08-23,22:23:28.350,9,INFO,armada.handlers.chart_deploy,[-],"[chart=kubernetes-calico]: Install completed with results from Tiller: {'namespace': 'kube-system', 'release': 'airship-kubernetes-calico', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",fcf3f0a6,<*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,Not Present,chart=kubernetes-calico, Install completed with results from Tiller {'namespace' ,"'kube-system',", 'release' ,"'airship-kubernetes-calico',", 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'},None
60,61,2019-08-23,22:23:28.350,9,INFO,armada.handlers.wait,[-],"[chart=kubernetes-calico]: Waiting for resource type=job, namespace=kube-system labels=release_group=airship-kubernetes-calico required=False for 513s[00m",a2f4c8a1,<*> Waiting for resource type <*> namespace kube-system labels release_group airship-kubernetes-calico required <*> for 513s[00m,Not Present,chart=kubernetes-calico, Waiting for resource type ,"job,", namespace kube-system labels release_group airship-kubernetes-calico required ,False, for 513s,None
61,62,2019-08-23,22:23:28.355,9,INFO,armada.handlers.wait,[-],"[chart=kubernetes-calico]: Waiting for resource type=pod, namespace=kube-system labels=release_group=airship-kubernetes-calico required=True for 513s[00m",a2f4c8a1,<*> Waiting for resource type <*> namespace kube-system labels release_group airship-kubernetes-calico required <*> for 513s[00m,Not Present,chart=kubernetes-calico, Waiting for resource type ,"pod,", namespace kube-system labels release_group airship-kubernetes-calico required ,True, for 513s,None
62,63,2019-08-23,22:23:28.365,9,INFO,armada.handlers.test,[-],[chart=kubernetes-calico]: RUNNING: airship-kubernetes-calico tests with timeout=300s[00m,099b2701,<*> RUNNING <*> tests with timeout 300s[00m,Not Present,chart=kubernetes-calico, RUNNING ,airship-kubernetes-calico, tests with timeout 300s,None,NotPresent,None
63,64,2019-08-23,22:23:28.378,9,INFO,armada.handlers.tiller,[-],"[chart=kubernetes-calico]: Running Helm test: release=airship-kubernetes-calico, timeout=300[00m",f26d9761,<*> Running Helm test release <*> timeout 300[00m,Not Present,chart=kubernetes-calico, Running Helm test release ,"airship-kubernetes-calico,", timeout 300,None,NotPresent,None
64,65,2019-08-23,22:23:28.385,9,INFO,armada.handlers.tiller,[-],[chart=kubernetes-calico]: No Tests Found[00m,4787e737,<*> No Tests Found[00m,Not Present,chart=kubernetes-calico, No Tests Found,None,NotPresent,None,NotPresent,None
65,66,2019-08-23,22:23:28.470,9,INFO,armada.handlers.test,[-],[chart=kubernetes-calico]: PASSED: airship-kubernetes-calico[00m,fef2cf26,<*> PASSED airship-kubernetes-calico[00m,Not Present,chart=kubernetes-calico, PASSED airship-kubernetes-calico,None,NotPresent,None,NotPresent,None
66,67,2019-08-23,22:23:28.470,9,INFO,armada.handlers.armada,[-],All Charts applied in ChartGroup kubernetes-container-networking.[00m,eb9b2d5b,All Charts applied in ChartGroup <*>,All Charts applied in ChartGroup ,kubernetes-container-networking.,Not Present,None,NotPresent,None,NotPresent,None
67,68,2019-08-23,22:23:28.470,9,INFO,armada.handlers.armada,[-],"Processing ChartGroup: kubernetes-dns (Cluster DNS), sequenced=False[00m",ae375d91,Processing ChartGroup <*> <*> sequenced False[00m,Processing ChartGroup ,"kubernetes-dns (Cluster DNS),",Not Present,None, sequenced False,None,NotPresent,None
68,69,2019-08-23,22:23:28.471,9,INFO,armada.handlers.chart_deploy,[-],"[chart=coredns]: Processing Chart, release=airship-coredns[00m",6e4ad121,<*> Processing Chart release <*>,Not Present,chart=coredns, Processing Chart release ,airship-coredns,Not Present,None,NotPresent,None
69,70,2019-08-23,22:23:28.471,9,INFO,armada.handlers.chart_deploy,[-],"[chart=coredns]: known: [], release_name: airship-coredns[00m",eca60ed5,<*> known <*> release_name airship-coredns[00m,Not Present,chart=coredns, known ,"[],", release_name airship-coredns,None,NotPresent,None
70,71,2019-08-23,22:23:28.471,9,INFO,armada.handlers.chartbuilder,[-],[chart=coredns]: Building dependency chart coredns-htk for release coredns.[00m,df5752f2,<*> Building dependency chart <*> for release <*>,Not Present,chart=coredns, Building dependency chart ,coredns-htk, for release ,coredns.,Not Present,None
71,72,2019-08-23,22:23:28.479,9,INFO,armada.handlers.chart_deploy,[-],"[chart=coredns]: Installing release airship-coredns in namespace kube-system, wait=True, timeout=600s[00m",f33ff38c,<*> Installing release <*> in namespace <*> wait True timeout <*>,Not Present,chart=coredns, Installing release ,airship-coredns, in namespace ,"kube-system,", wait True timeout ,600s
72,73,2019-08-23,22:23:28.481,9,INFO,armada.handlers.tiller,[-],"[chart=coredns]: Helm install release: wait=True, timeout=600[00m",25462a05,<*> Helm install release wait <*> timeout <*>,Not Present,chart=coredns, Helm install release wait ,"True,", timeout ,600,Not Present,None
73,74,2019-08-23,22:23:40.698,9,INFO,armada.handlers.chart_deploy,[-],"[chart=coredns]: Install completed with results from Tiller: {'namespace': 'kube-system', 'release': 'airship-coredns', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",fcf3f0a6,<*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,Not Present,chart=coredns, Install completed with results from Tiller {'namespace' ,"'kube-system',", 'release' ,"'airship-coredns',", 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'},None
74,75,2019-08-23,22:23:40.698,9,INFO,armada.handlers.wait,[-],"[chart=coredns]: Waiting for resource type=job, namespace=kube-system labels=release_group=airship-coredns required=False for 588s[00m",68eaa9e7,<*> Waiting for resource type <*> namespace kube-system labels release_group airship-coredns required <*> for 588s[00m,Not Present,chart=coredns, Waiting for resource type ,"job,", namespace kube-system labels release_group airship-coredns required ,False, for 588s,None
75,76,2019-08-23,22:23:40.701,9,INFO,armada.handlers.wait,[-],"[chart=coredns]: Waiting for resource type=pod, namespace=kube-system labels=release_group=airship-coredns required=True for 588s[00m",68eaa9e7,<*> Waiting for resource type <*> namespace kube-system labels release_group airship-coredns required <*> for 588s[00m,Not Present,chart=coredns, Waiting for resource type ,"pod,", namespace kube-system labels release_group airship-coredns required ,True, for 588s,None
76,77,2019-08-23,22:23:43.822,9,INFO,armada.handlers.test,[-],[chart=coredns]: RUNNING: airship-coredns tests with timeout=300s[00m,099b2701,<*> RUNNING <*> tests with timeout 300s[00m,Not Present,chart=coredns, RUNNING ,airship-coredns, tests with timeout 300s,None,NotPresent,None
77,78,2019-08-23,22:23:43.828,9,INFO,armada.handlers.tiller,[-],"[chart=coredns]: Running Helm test: release=airship-coredns, timeout=300[00m",f26d9761,<*> Running Helm test release <*> timeout 300[00m,Not Present,chart=coredns, Running Helm test release ,"airship-coredns,", timeout 300,None,NotPresent,None
