LineId,Date,Timestamp,EventCode,MessageType,Content,EventId,EventTemplate,ParameterList
270,2019-08-23,22:38:55.393,9,INFO,armada.handlers.tiller [-] [chart=ucp-ingress]: No Tests Found[00m,5953396f,armada.handlers.tiller <*> <*> No Tests Found[00m,['[-] [chart=ucp-ingress]:']
271,2019-08-23,22:38:55.479,9,INFO,armada.handlers.test [-] [chart=ucp-ingress]: PASSED: airship-ingress[00m,4ab8023c,armada.handlers.test <*> <*> PASSED <*>,"['[-] [chart=ucp-ingress]:', 'airship-ingress\x1b[00m']"
272,2019-08-23,22:39:49.130,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-postgresql]: Install completed with results from Tiller: {'namespace': 'ucp', 'release': 'airship-ucp-postgresql', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",68d3ee89,armada.handlers.chart_deploy <*> <*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,"['[-] [chart=ucp-postgresql]:', ""'ucp',"", ""'airship-ucp-postgresql',""]"
273,2019-08-23,22:39:49.131,9,INFO,"armada.handlers.wait [-] [chart=ucp-postgresql]: Waiting for resource type=job, namespace=ucp labels=release_group=airship-ucp-postgresql required=False for 1725s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-postgresql]:', 'job,', 'ucp', 'airship-ucp-postgresql', 'False', '1725s\x1b[00m']"
274,2019-08-23,22:39:49.133,9,INFO,"armada.handlers.wait [-] [chart=ucp-postgresql]: Waiting for resource type=pod, namespace=ucp labels=release_group=airship-ucp-postgresql required=True for 1725s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-postgresql]:', 'pod,', 'ucp', 'airship-ucp-postgresql', 'True', '1725s\x1b[00m']"
275,2019-08-23,22:39:49.146,9,INFO,armada.handlers.test [-] [chart=ucp-postgresql]: RUNNING: airship-ucp-postgresql tests with timeout=300s[00m,fb8fd46c,armada.handlers.test <*> <*> RUNNING <*> tests with timeout 300s[00m,"['[-] [chart=ucp-postgresql]:', 'airship-ucp-postgresql']"
276,2019-08-23,22:39:49.158,9,INFO,"armada.handlers.tiller [-] [chart=ucp-postgresql]: Running Helm test: release=airship-ucp-postgresql, timeout=300[00m",33125623,armada.handlers.tiller <*> <*> Running Helm test release <*> timeout 300[00m,"['[-] [chart=ucp-postgresql]:', 'airship-ucp-postgresql,']"
277,2019-08-23,22:39:49.168,9,INFO,armada.handlers.tiller [-] [chart=ucp-postgresql]: No Tests Found[00m,5953396f,armada.handlers.tiller <*> <*> No Tests Found[00m,['[-] [chart=ucp-postgresql]:']
278,2019-08-23,22:39:49.251,9,INFO,armada.handlers.test [-] [chart=ucp-postgresql]: PASSED: airship-ucp-postgresql[00m,4ab8023c,armada.handlers.test <*> <*> PASSED <*>,"['[-] [chart=ucp-postgresql]:', 'airship-ucp-postgresql\x1b[00m']"
279,2019-08-23,22:40:35.134,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-rabbitmq]: Install completed with results from Tiller: {'namespace': 'ucp', 'release': 'airship-ucp-rabbitmq', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",68d3ee89,armada.handlers.chart_deploy <*> <*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,"['[-] [chart=ucp-rabbitmq]:', ""'ucp',"", ""'airship-ucp-rabbitmq',""]"
280,2019-08-23,22:40:35.134,9,INFO,"armada.handlers.wait [-] [chart=ucp-rabbitmq]: Waiting for resource type=statefulset, namespace=ucp labels=release_group=airship-ucp-rabbitmq required=True, min_ready=100% for 179s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-rabbitmq]:', 'statefulset,', 'ucp', 'airship-ucp-rabbitmq', 'True, min_ready=100%', '179s\x1b[00m']"
281,2019-08-23,22:40:35.147,9,INFO,armada.handlers.test [-] [chart=ucp-rabbitmq]: RUNNING: airship-ucp-rabbitmq tests with timeout=300s[00m,fb8fd46c,armada.handlers.test <*> <*> RUNNING <*> tests with timeout 300s[00m,"['[-] [chart=ucp-rabbitmq]:', 'airship-ucp-rabbitmq']"
282,2019-08-23,22:40:35.160,9,INFO,"armada.handlers.tiller [-] [chart=ucp-rabbitmq]: Running Helm test: release=airship-ucp-rabbitmq, timeout=300[00m",33125623,armada.handlers.tiller <*> <*> Running Helm test release <*> timeout 300[00m,"['[-] [chart=ucp-rabbitmq]:', 'airship-ucp-rabbitmq,']"
283,2019-08-23,22:40:35.172,9,INFO,armada.handlers.tiller [-] [chart=ucp-rabbitmq]: RUNNING: airship-ucp-rabbitmq-test[00m,66801c46,armada.handlers.tiller <*> <*> <*> airship-ucp-rabbitmq-test[00m,"['', '[-] [chart=ucp-rabbitmq]: RUNNING']"
284,2019-08-23,22:40:40.592,9,INFO,armada.handlers.tiller [-] [chart=ucp-rabbitmq]: PASSED: airship-ucp-rabbitmq-test[00m,66801c46,armada.handlers.tiller <*> <*> <*> airship-ucp-rabbitmq-test[00m,"['', '[-] [chart=ucp-rabbitmq]: PASSED']"
285,2019-08-23,22:40:40.689,9,INFO,armada.handlers.test [-] [chart=ucp-rabbitmq]: PASSED: airship-ucp-rabbitmq[00m,4ab8023c,armada.handlers.test <*> <*> PASSED <*>,"['[-] [chart=ucp-rabbitmq]:', 'airship-ucp-rabbitmq\x1b[00m']"
286,2019-08-23,22:40:57.985,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-mariadb]: Install completed with results from Tiller: {'namespace': 'ucp', 'release': 'airship-ucp-mariadb', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",68d3ee89,armada.handlers.chart_deploy <*> <*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,"['[-] [chart=ucp-mariadb]:', ""'ucp',"", ""'airship-ucp-mariadb',""]"
287,2019-08-23,22:40:57.986,9,INFO,"armada.handlers.wait [-] [chart=ucp-mariadb]: Waiting for resource type=job, namespace=ucp labels=release_group=airship-ucp-mariadb required=False for 156s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-mariadb]:', 'job,', 'ucp', 'airship-ucp-mariadb', 'False', '156s\x1b[00m']"
288,2019-08-23,22:40:57.998,9,INFO,"armada.handlers.wait [-] [chart=ucp-mariadb]: Waiting for resource type=pod, namespace=ucp labels=release_group=airship-ucp-mariadb required=True for 156s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-mariadb]:', 'pod,', 'ucp', 'airship-ucp-mariadb', 'True', '156s\x1b[00m']"
289,2019-08-23,22:40:58.014,9,INFO,armada.handlers.test [-] [chart=ucp-mariadb]: RUNNING: airship-ucp-mariadb tests with timeout=300s[00m,fb8fd46c,armada.handlers.test <*> <*> RUNNING <*> tests with timeout 300s[00m,"['[-] [chart=ucp-mariadb]:', 'airship-ucp-mariadb']"
290,2019-08-23,22:40:58.030,9,INFO,"armada.handlers.tiller [-] [chart=ucp-mariadb]: Running Helm test: release=airship-ucp-mariadb, timeout=300[00m",33125623,armada.handlers.tiller <*> <*> Running Helm test release <*> timeout 300[00m,"['[-] [chart=ucp-mariadb]:', 'airship-ucp-mariadb,']"
291,2019-08-23,22:40:58.050,9,INFO,armada.handlers.tiller [-] [chart=ucp-mariadb]: RUNNING: airship-ucp-mariadb-test[00m,55730de5,armada.handlers.tiller <*> <*> <*> airship-ucp-mariadb-test[00m,"['', '[-] [chart=ucp-mariadb]: RUNNING']"
292,2019-08-23,22:41:18.318,9,INFO,armada.handlers.tiller [-] [chart=ucp-mariadb]: PASSED: airship-ucp-mariadb-test[00m,55730de5,armada.handlers.tiller <*> <*> <*> airship-ucp-mariadb-test[00m,"['', '[-] [chart=ucp-mariadb]: PASSED']"
293,2019-08-23,22:41:18.465,9,INFO,armada.handlers.test [-] [chart=ucp-mariadb]: PASSED: airship-ucp-mariadb[00m,4ab8023c,armada.handlers.test <*> <*> PASSED <*>,"['[-] [chart=ucp-mariadb]:', 'airship-ucp-mariadb\x1b[00m']"
294,2019-08-23,22:41:18.465,9,INFO,armada.handlers.armada [-] All Charts applied in ChartGroup ucp-core.[00m,270e1445,armada.handlers.armada <*> All Charts applied in ChartGroup <*>,"['[-]', 'ucp-core.\x1b[00m']"
295,2019-08-23,22:41:18.466,9,INFO,"armada.handlers.armada [-] Processing ChartGroup: ucp-keystone (Airship Keystone components), sequenced=False[00m",3252bb34,armada.handlers.armada <*> Processing ChartGroup <*> <*> sequenced <*>,"['[-]', 'ucp-keystone (Airship Keystone components),', 'False\x1b[00m']"
296,2019-08-23,22:41:18.466,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-keystone-memcached]: Processing Chart, release=airship-ucp-keystone-memcached[00m",09280669,armada.handlers.chart_deploy <*> <*> Processing Chart release <*>,"['[-] [chart=ucp-keystone-memcached]:', 'airship-ucp-keystone-memcached\x1b[00m']"
297,2019-08-23,22:41:18.467,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-keystone-memcached]: known: [], release_name: airship-ucp-keystone-memcached[00m",e48de2ea,armada.handlers.chart_deploy <*> <*> known <*> release_name airship-ucp-keystone-memcached[00m,"['[-] [chart=ucp-keystone-memcached]:', '[],']"
298,2019-08-23,22:41:18.467,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-keystone]: Processing Chart, release=airship-ucp-keystone[00m",09280669,armada.handlers.chart_deploy <*> <*> Processing Chart release <*>,"['[-] [chart=ucp-keystone]:', 'airship-ucp-keystone\x1b[00m']"
299,2019-08-23,22:41:18.467,9,INFO,armada.handlers.chartbuilder [-] [chart=ucp-keystone-memcached]: Building dependency chart ucp-memcached-htk for release ucp-keystone-memcached.[00m,70c57d57,armada.handlers.chartbuilder <*> <*> Building dependency chart <*> for release <*>,"['[-] [chart=ucp-keystone-memcached]:', 'ucp-memcached-htk', 'ucp-keystone-memcached.\x1b[00m']"
300,2019-08-23,22:41:18.467,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-keystone]: known: [], release_name: airship-ucp-keystone[00m",7cb183fd,armada.handlers.chart_deploy <*> <*> known <*> release_name airship-ucp-keystone[00m,"['[-] [chart=ucp-keystone]:', '[],']"
301,2019-08-23,22:41:18.471,9,INFO,armada.handlers.chartbuilder [-] [chart=ucp-keystone]: Building dependency chart ucp-keystone-htk for release ucp-keystone.[00m,70c57d57,armada.handlers.chartbuilder <*> <*> Building dependency chart <*> for release <*>,"['[-] [chart=ucp-keystone]:', 'ucp-keystone-htk', 'ucp-keystone.\x1b[00m']"
302,2019-08-23,22:41:18.497,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-keystone-memcached]: Installing release airship-ucp-keystone-memcached in namespace ucp, wait=True, timeout=600s[00m",3e56065d,armada.handlers.chart_deploy <*> <*> Installing release <*> in namespace <*> wait <*> timeout <*>,"['[-] [chart=ucp-keystone-memcached]:', 'airship-ucp-keystone-memcached', 'ucp,', 'True,', '600s\x1b[00m']"
303,2019-08-23,22:41:18.498,9,INFO,"armada.handlers.tiller [-] [chart=ucp-keystone-memcached]: Helm install release: wait=True, timeout=600[00m",e1e364e7,armada.handlers.tiller <*> <*> Helm install release wait <*> timeout <*>,"['[-] [chart=ucp-keystone-memcached]:', 'True,', '600\x1b[00m']"
304,2019-08-23,22:41:18.501,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-keystone]: Installing release airship-ucp-keystone in namespace ucp, wait=True, timeout=600s[00m",3e56065d,armada.handlers.chart_deploy <*> <*> Installing release <*> in namespace <*> wait <*> timeout <*>,"['[-] [chart=ucp-keystone]:', 'airship-ucp-keystone', 'ucp,', 'True,', '600s\x1b[00m']"
305,2019-08-23,22:41:18.511,9,INFO,"armada.handlers.tiller [-] [chart=ucp-keystone]: Helm install release: wait=True, timeout=600[00m",e1e364e7,armada.handlers.tiller <*> <*> Helm install release wait <*> timeout <*>,"['[-] [chart=ucp-keystone]:', 'True,', '600\x1b[00m']"
306,2019-08-23,22:41:20.764,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-keystone-memcached]: Install completed with results from Tiller: {'namespace': 'ucp', 'release': 'airship-ucp-keystone-memcached', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",68d3ee89,armada.handlers.chart_deploy <*> <*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,"['[-] [chart=ucp-keystone-memcached]:', ""'ucp',"", ""'airship-ucp-keystone-memcached',""]"
307,2019-08-23,22:41:20.764,9,INFO,"armada.handlers.wait [-] [chart=ucp-keystone-memcached]: Waiting for resource type=job, namespace=ucp labels=release_group=airship-ucp-keystone-memcached required=False for 598s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-keystone-memcached]:', 'job,', 'ucp', 'airship-ucp-keystone-memcached', 'False', '598s\x1b[00m']"
308,2019-08-23,22:41:20.767,9,INFO,"armada.handlers.wait [-] [chart=ucp-keystone-memcached]: Waiting for resource type=pod, namespace=ucp labels=release_group=airship-ucp-keystone-memcached required=True for 598s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-keystone-memcached]:', 'pod,', 'ucp', 'airship-ucp-keystone-memcached', 'True', '598s\x1b[00m']"
309,2019-08-23,22:41:37.601,9,INFO,armada.handlers.test [-] [chart=ucp-keystone-memcached]: RUNNING: airship-ucp-keystone-memcached tests with timeout=300s[00m,fb8fd46c,armada.handlers.test <*> <*> RUNNING <*> tests with timeout 300s[00m,"['[-] [chart=ucp-keystone-memcached]:', 'airship-ucp-keystone-memcached']"
310,2019-08-23,22:41:37.607,9,INFO,"armada.handlers.tiller [-] [chart=ucp-keystone-memcached]: Running Helm test: release=airship-ucp-keystone-memcached, timeout=300[00m",33125623,armada.handlers.tiller <*> <*> Running Helm test release <*> timeout 300[00m,"['[-] [chart=ucp-keystone-memcached]:', 'airship-ucp-keystone-memcached,']"
311,2019-08-23,22:41:37.619,9,INFO,armada.handlers.tiller [-] [chart=ucp-keystone-memcached]: No Tests Found[00m,5953396f,armada.handlers.tiller <*> <*> No Tests Found[00m,['[-] [chart=ucp-keystone-memcached]:']
312,2019-08-23,22:41:37.663,9,INFO,armada.handlers.test [-] [chart=ucp-keystone-memcached]: PASSED: airship-ucp-keystone-memcached[00m,4ab8023c,armada.handlers.test <*> <*> PASSED <*>,"['[-] [chart=ucp-keystone-memcached]:', 'airship-ucp-keystone-memcached\x1b[00m']"
313,2019-08-23,22:42:46.552,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-keystone]: Install completed with results from Tiller: {'namespace': 'ucp', 'release': 'airship-ucp-keystone', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",68d3ee89,armada.handlers.chart_deploy <*> <*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,"['[-] [chart=ucp-keystone]:', ""'ucp',"", ""'airship-ucp-keystone',""]"
314,2019-08-23,22:42:46.552,9,INFO,"armada.handlers.wait [-] [chart=ucp-keystone]: Waiting for resource type=job, namespace=ucp labels=release_group=airship-ucp-keystone required=False for 512s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-keystone]:', 'job,', 'ucp', 'airship-ucp-keystone', 'False', '512s\x1b[00m']"
315,2019-08-23,22:43:00.038,9,INFO,"armada.handlers.wait [-] [chart=ucp-keystone]: Waiting for resource type=pod, namespace=ucp labels=release_group=airship-ucp-keystone required=True for 499s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-keystone]:', 'pod,', 'ucp', 'airship-ucp-keystone', 'True', '499s\x1b[00m']"
316,2019-08-23,22:43:00.059,9,INFO,armada.handlers.test [-] [chart=ucp-keystone]: RUNNING: airship-ucp-keystone tests with timeout=300s[00m,fb8fd46c,armada.handlers.test <*> <*> RUNNING <*> tests with timeout 300s[00m,"['[-] [chart=ucp-keystone]:', 'airship-ucp-keystone']"
317,2019-08-23,22:43:00.080,9,INFO,"armada.handlers.tiller [-] [chart=ucp-keystone]: Running Helm test: release=airship-ucp-keystone, timeout=300[00m",33125623,armada.handlers.tiller <*> <*> Running Helm test release <*> timeout 300[00m,"['[-] [chart=ucp-keystone]:', 'airship-ucp-keystone,']"
318,2019-08-23,22:43:00.097,9,INFO,armada.handlers.tiller [-] [chart=ucp-keystone]: RUNNING: airship-ucp-keystone-test[00m,8d905208,armada.handlers.tiller <*> <*> <*> airship-ucp-keystone-test[00m,"['', '[-] [chart=ucp-keystone]: RUNNING']"
319,2019-08-23,22:44:35.398,9,INFO,armada.handlers.tiller [-] [chart=ucp-keystone]: PASSED: airship-ucp-keystone-test[00m,8d905208,armada.handlers.tiller <*> <*> <*> airship-ucp-keystone-test[00m,"['', '[-] [chart=ucp-keystone]: PASSED']"
320,2019-08-23,22:44:35.613,9,INFO,armada.handlers.test [-] [chart=ucp-keystone]: PASSED: airship-ucp-keystone[00m,4ab8023c,armada.handlers.test <*> <*> PASSED <*>,"['[-] [chart=ucp-keystone]:', 'airship-ucp-keystone\x1b[00m']"
321,2019-08-23,22:44:35.613,9,INFO,armada.handlers.armada [-] All Charts applied in ChartGroup ucp-keystone.[00m,270e1445,armada.handlers.armada <*> All Charts applied in ChartGroup <*>,"['[-]', 'ucp-keystone.\x1b[00m']"
322,2019-08-23,22:44:35.614,9,INFO,"armada.handlers.armada [-] Processing ChartGroup: ucp-divingbell (Divingbell), sequenced=False[00m",3252bb34,armada.handlers.armada <*> Processing ChartGroup <*> <*> sequenced <*>,"['[-]', 'ucp-divingbell (Divingbell),', 'False\x1b[00m']"
323,2019-08-23,22:44:35.614,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-divingbell]: Processing Chart, release=airship-ucp-divingbell[00m",09280669,armada.handlers.chart_deploy <*> <*> Processing Chart release <*>,"['[-] [chart=ucp-divingbell]:', 'airship-ucp-divingbell\x1b[00m']"
324,2019-08-23,22:44:35.615,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-divingbell]: known: [], release_name: airship-ucp-divingbell[00m",e9c84d3d,armada.handlers.chart_deploy <*> <*> known <*> release_name airship-ucp-divingbell[00m,"['[-] [chart=ucp-divingbell]:', '[],']"
325,2019-08-23,22:44:35.615,9,INFO,armada.handlers.chartbuilder [-] [chart=ucp-divingbell]: Building dependency chart ucp-divingbell-htk for release ucp-divingbell.[00m,70c57d57,armada.handlers.chartbuilder <*> <*> Building dependency chart <*> for release <*>,"['[-] [chart=ucp-divingbell]:', 'ucp-divingbell-htk', 'ucp-divingbell.\x1b[00m']"
326,2019-08-23,22:44:35.628,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-divingbell]: Installing release airship-ucp-divingbell in namespace ucp, wait=True, timeout=300s[00m",3e56065d,armada.handlers.chart_deploy <*> <*> Installing release <*> in namespace <*> wait <*> timeout <*>,"['[-] [chart=ucp-divingbell]:', 'airship-ucp-divingbell', 'ucp,', 'True,', '300s\x1b[00m']"
327,2019-08-23,22:44:35.635,9,INFO,"armada.handlers.tiller [-] [chart=ucp-divingbell]: Helm install release: wait=True, timeout=300[00m",e1e364e7,armada.handlers.tiller <*> <*> Helm install release wait <*> timeout <*>,"['[-] [chart=ucp-divingbell]:', 'True,', '300\x1b[00m']"
328,2019-08-23,22:44:46.218,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-divingbell]: Install completed with results from Tiller: {'namespace': 'ucp', 'release': 'airship-ucp-divingbell', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",68d3ee89,armada.handlers.chart_deploy <*> <*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,"['[-] [chart=ucp-divingbell]:', ""'ucp',"", ""'airship-ucp-divingbell',""]"
329,2019-08-23,22:44:46.218,9,INFO,"armada.handlers.wait [-] [chart=ucp-divingbell]: Waiting for resource type=job, namespace=ucp labels=release_group=airship-ucp-divingbell required=False for 289s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-divingbell]:', 'job,', 'ucp', 'airship-ucp-divingbell', 'False', '289s\x1b[00m']"
330,2019-08-23,22:44:46.222,9,INFO,"armada.handlers.wait [-] [chart=ucp-divingbell]: Waiting for resource type=pod, namespace=ucp labels=release_group=airship-ucp-divingbell required=True for 289s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-divingbell]:', 'pod,', 'ucp', 'airship-ucp-divingbell', 'True', '289s\x1b[00m']"
331,2019-08-23,22:44:46.237,9,INFO,armada.handlers.test [-] [chart=ucp-divingbell]: RUNNING: airship-ucp-divingbell tests with timeout=300s[00m,fb8fd46c,armada.handlers.test <*> <*> RUNNING <*> tests with timeout 300s[00m,"['[-] [chart=ucp-divingbell]:', 'airship-ucp-divingbell']"
332,2019-08-23,22:44:46.253,9,INFO,"armada.handlers.tiller [-] [chart=ucp-divingbell]: Running Helm test: release=airship-ucp-divingbell, timeout=300[00m",33125623,armada.handlers.tiller <*> <*> Running Helm test release <*> timeout 300[00m,"['[-] [chart=ucp-divingbell]:', 'airship-ucp-divingbell,']"
333,2019-08-23,22:44:46.268,9,INFO,armada.handlers.tiller [-] [chart=ucp-divingbell]: No Tests Found[00m,5953396f,armada.handlers.tiller <*> <*> No Tests Found[00m,['[-] [chart=ucp-divingbell]:']
334,2019-08-23,22:44:46.390,9,INFO,armada.handlers.test [-] [chart=ucp-divingbell]: PASSED: airship-ucp-divingbell[00m,4ab8023c,armada.handlers.test <*> <*> PASSED <*>,"['[-] [chart=ucp-divingbell]:', 'airship-ucp-divingbell\x1b[00m']"
335,2019-08-23,22:44:46.391,9,INFO,armada.handlers.armada [-] All Charts applied in ChartGroup ucp-divingbell.[00m,270e1445,armada.handlers.armada <*> All Charts applied in ChartGroup <*>,"['[-]', 'ucp-divingbell.\x1b[00m']"
336,2019-08-23,22:44:46.391,9,INFO,"armada.handlers.armada [-] Processing ChartGroup: ucp-armada (Armada), sequenced=True[00m",3252bb34,armada.handlers.armada <*> Processing ChartGroup <*> <*> sequenced <*>,"['[-]', 'ucp-armada (Armada),', 'True\x1b[00m']"
337,2019-08-23,22:44:46.392,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-tiller]: Processing Chart, release=airship-ucp-tiller[00m",09280669,armada.handlers.chart_deploy <*> <*> Processing Chart release <*>,"['[-] [chart=ucp-tiller]:', 'airship-ucp-tiller\x1b[00m']"
338,2019-08-23,22:44:46.392,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-tiller]: known: [], release_name: airship-ucp-tiller[00m",5fbe6a62,armada.handlers.chart_deploy <*> <*> known <*> release_name airship-ucp-tiller[00m,"['[-] [chart=ucp-tiller]:', '[],']"
339,2019-08-23,22:44:46.392,9,INFO,armada.handlers.chartbuilder [-] [chart=ucp-tiller]: Building dependency chart tiller-htk for release ucp-tiller.[00m,70c57d57,armada.handlers.chartbuilder <*> <*> Building dependency chart <*> for release <*>,"['[-] [chart=ucp-tiller]:', 'tiller-htk', 'ucp-tiller.\x1b[00m']"
340,2019-08-23,22:44:46.402,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-tiller]: Installing release airship-ucp-tiller in namespace kube-system, wait=False, timeout=100s[00m",3e56065d,armada.handlers.chart_deploy <*> <*> Installing release <*> in namespace <*> wait <*> timeout <*>,"['[-] [chart=ucp-tiller]:', 'airship-ucp-tiller', 'kube-system,', 'False,', '100s\x1b[00m']"
341,2019-08-23,22:44:46.403,9,INFO,"armada.handlers.tiller [-] [chart=ucp-tiller]: Helm install release: wait=False, timeout=100[00m",e1e364e7,armada.handlers.tiller <*> <*> Helm install release wait <*> timeout <*>,"['[-] [chart=ucp-tiller]:', 'False,', '100\x1b[00m']"
342,2019-08-23,22:44:46.540,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-tiller]: Install completed with results from Tiller: {'namespace': 'kube-system', 'release': 'airship-ucp-tiller', 'description': 'Install complete', 'version': 1, 'status': 'DEPLOYED'}[00m",68d3ee89,armada.handlers.chart_deploy <*> <*> Install completed with results from Tiller {'namespace' <*> 'release' <*> 'description' 'Install complete' 'version' 1 'status' 'DEPLOYED'}[00m,"['[-] [chart=ucp-tiller]:', ""'kube-system',"", ""'airship-ucp-tiller',""]"
343,2019-08-23,22:44:46.540,9,INFO,"armada.handlers.wait [-] [chart=ucp-tiller]: Waiting for resource type=job, namespace=kube-system labels=release_group=airship-ucp-tiller required=False for 100s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-tiller]:', 'job,', 'kube-system', 'airship-ucp-tiller', 'False', '100s\x1b[00m']"
344,2019-08-23,22:44:46.546,9,INFO,"armada.handlers.wait [-] [chart=ucp-tiller]: Waiting for resource type=pod, namespace=kube-system labels=release_group=airship-ucp-tiller required=True for 100s[00m",29249cd8,armada.handlers.wait <*> <*> Waiting for resource type <*> namespace <*> labels release_group <*> required <*> for <*>,"['[-] [chart=ucp-tiller]:', 'pod,', 'kube-system', 'airship-ucp-tiller', 'True', '100s\x1b[00m']"
345,2019-08-23,22:44:51.084,9,INFO,armada.handlers.test [-] [chart=ucp-tiller]: RUNNING: airship-ucp-tiller tests with timeout=300s[00m,fb8fd46c,armada.handlers.test <*> <*> RUNNING <*> tests with timeout 300s[00m,"['[-] [chart=ucp-tiller]:', 'airship-ucp-tiller']"
346,2019-08-23,22:44:51.089,9,INFO,"armada.handlers.tiller [-] [chart=ucp-tiller]: Running Helm test: release=airship-ucp-tiller, timeout=300[00m",33125623,armada.handlers.tiller <*> <*> Running Helm test release <*> timeout 300[00m,"['[-] [chart=ucp-tiller]:', 'airship-ucp-tiller,']"
347,2019-08-23,22:44:51.102,9,INFO,armada.handlers.tiller [-] [chart=ucp-tiller]: No Tests Found[00m,5953396f,armada.handlers.tiller <*> <*> No Tests Found[00m,['[-] [chart=ucp-tiller]:']
348,2019-08-23,22:44:51.152,9,INFO,armada.handlers.test [-] [chart=ucp-tiller]: PASSED: airship-ucp-tiller[00m,4ab8023c,armada.handlers.test <*> <*> PASSED <*>,"['[-] [chart=ucp-tiller]:', 'airship-ucp-tiller\x1b[00m']"
349,2019-08-23,22:44:51.153,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-armada]: Processing Chart, release=airship-ucp-armada[00m",09280669,armada.handlers.chart_deploy <*> <*> Processing Chart release <*>,"['[-] [chart=ucp-armada]:', 'airship-ucp-armada\x1b[00m']"
350,2019-08-23,22:44:51.153,9,INFO,"armada.handlers.chart_deploy [-] [chart=ucp-armada]: known: [], release_name: airship-ucp-armada[00m",690f3843,armada.handlers.chart_deploy <*> <*> known <*> release_name airship-ucp-armada[00m,"['[-] [chart=ucp-armada]:', '[],']"
